FIPS,State,County,FIR,FIP,P_Below,P_Between,Percent Above Threshold,Meal,Budget,Year,Total,White,Black,Native,Asian,Pacific,Other,Biracial,Region,Budget Per FIP
48423,TX,Smith,0.201,43090,0.638,0.057,0.305,2.9,22095000,2014,233479.0,0.6190663828438532,0.16529537988427226,0.007092714976507523,0.01793737338261685,0.0004540022871435975,0.09405985120717494,0.09609429541843163,Texarkana,512.7639823624971
48423,TX,Smith,0.199,43310,0.653,0.082,0.265,2.8,21731000,2015,233479.0,0.6190663828438532,0.16529537988427226,0.007092714976507523,0.01793737338261685,0.0004540022871435975,0.09405985120717494,0.09609429541843163,Texarkana,501.75479104132995
48423,TX,Smith,0.192,42160,0.653,0.041,0.306,2.87,20657000,2016,233479.0,0.6190663828438532,0.16529537988427226,0.007092714976507523,0.01793737338261685,0.0004540022871435975,0.09405985120717494,0.09609429541843163,Texarkana,489.96679316888043
48423,TX,Smith,0.182,40500,0.641,0.04,0.319,2.91,20129000,2017,233479.0,0.6190663828438532,0.16529537988427226,0.007092714976507523,0.01793737338261685,0.0004540022871435975,0.09405985120717494,0.09609429541843163,Texarkana,497.01234567901236
48423,TX,Smith,0.157,35300,0.665,0.036,0.3,2.92,17430000,2018,233479.0,0.6190663828438532,0.16529537988427226,0.007092714976507523,0.01793737338261685,0.0004540022871435975,0.09405985120717494,0.09609429541843163,Texarkana,493.76770538243625
48423,TX,Smith,0.148,33700,0.625,0.014,0.361,2.95,16991000,2019,233479.0,0.6190663828438532,0.16529537988427226,0.007092714976507523,0.01793737338261685,0.0004540022871435975,0.09405985120717494,0.09609429541843163,Texarkana,504.1839762611276
48425,TX,Somervell,0.159,1300,0.445,0.046,0.509,2.85,637740,2010,9205.0,0.8009777294948398,0.004888647474198805,0.008473655621944595,0.006300923411189571,0.0,0.05801195002715915,0.12134709397066812,North,490.5692307692308
48425,TX,Somervell,0.145,1210,0.475,0.121,0.404,2.36,465540,2011,9205.0,0.8009777294948398,0.004888647474198805,0.008473655621944595,0.006300923411189571,0.0,0.05801195002715915,0.12134709397066812,North,384.74380165289256
48425,TX,Somervell,0.151,1280,0.54,0.113,0.347,2.4707678931478,554000,2012,9205.0,0.8009777294948398,0.004888647474198805,0.008473655621944595,0.006300923411189571,0.0,0.05801195002715915,0.12134709397066812,North,432.8125
48425,TX,Somervell,0.157,1340,0.487,0.096,0.417,2.49,591000,2013,9205.0,0.8009777294948398,0.004888647474198805,0.008473655621944595,0.006300923411189571,0.0,0.05801195002715915,0.12134709397066812,North,441.04477611940297
48425,TX,Somervell,0.163,1390,0.545,0.082,0.373,2.56,629000,2014,9205.0,0.8009777294948398,0.004888647474198805,0.008473655621944595,0.006300923411189571,0.0,0.05801195002715915,0.12134709397066812,North,452.51798561151077
48425,TX,Somervell,0.167,1440,0.601,0.091,0.308,2.66,686000,2015,9205.0,0.8009777294948398,0.004888647474198805,0.008473655621944595,0.006300923411189571,0.0,0.05801195002715915,0.12134709397066812,North,476.3888888888889
48425,TX,Somervell,0.166,1440,0.617,0.023,0.36,2.77,681000,2016,9205.0,0.8009777294948398,0.004888647474198805,0.008473655621944595,0.006300923411189571,0.0,0.05801195002715915,0.12134709397066812,North,472.9166666666667
48425,TX,Somervell,0.171,1480,0.559,0.031,0.411,2.79,706000,2017,9205.0,0.8009777294948398,0.004888647474198805,0.008473655621944595,0.006300923411189571,0.0,0.05801195002715915,0.12134709397066812,North,477.02702702702703
48425,TX,Somervell,0.177,1550,0.522,0.016,0.462,2.85,748000,2018,9205.0,0.8009777294948398,0.004888647474198805,0.008473655621944595,0.006300923411189571,0.0,0.05801195002715915,0.12134709397066812,North,482.5806451612903
48425,TX,Somervell,0.18,1590,0.476,0.524,0.0,2.92,793000,2019,9205.0,0.8009777294948398,0.004888647474198805,0.008473655621944595,0.006300923411189571,0.0,0.05801195002715915,0.12134709397066812,North,498.74213836477986
48427,TX,Starr,0.253,15190,1.0,0.0,0.0,2.36,6170570,2010,65920.0,0.3312955097087379,0.0010012135922330097,0.003837985436893204,0.0016838592233009708,1.5169902912621359e-05,0.1914896844660194,0.4706765776699029,South,406.2258064516129
48427,TX,Starr,0.226,13670,0.926,0.074,0.0,2.19,4880600,2011,65920.0,0.3312955097087379,0.0010012135922330097,0.003837985436893204,0.0016838592233009708,1.5169902912621359e-05,0.1914896844660194,0.4706765776699029,South,357.02999268471103
48427,TX,Starr,0.194,11790,1.0,0.0,0.0,2.252186697454175,4650000,2012,65920.0,0.3312955097087379,0.0010012135922330097,0.003837985436893204,0.0016838592233009708,1.5169902912621359e-05,0.1914896844660194,0.4706765776699029,South,394.4020356234097
48427,TX,Starr,0.151,9280,1.0,0.0,0.0,2.32,3815000,2013,65920.0,0.3312955097087379,0.0010012135922330097,0.003837985436893204,0.0016838592233009708,1.5169902912621359e-05,0.1914896844660194,0.4706765776699029,South,411.0991379310345
48427,TX,Starr,0.136,8460,1.0,0.0,0.0,2.46,3672000,2014,65920.0,0.3312955097087379,0.0010012135922330097,0.003837985436893204,0.0016838592233009708,1.5169902912621359e-05,0.1914896844660194,0.4706765776699029,South,434.0425531914894
48427,TX,Starr,0.106,6640,1.0,0.0,0.0,2.45,2913000,2015,65920.0,0.3312955097087379,0.0010012135922330097,0.003837985436893204,0.0016838592233009708,1.5169902912621359e-05,0.1914896844660194,0.4706765776699029,South,438.7048192771084
48427,TX,Starr,0.125,7910,1.0,0.0,0.0,2.66,3597000,2016,65920.0,0.3312955097087379,0.0010012135922330097,0.003837985436893204,0.0016838592233009708,1.5169902912621359e-05,0.1914896844660194,0.4706765776699029,South,454.7408343868521
48427,TX,Starr,0.129,8190,0.912,0.005,0.083,2.71,3786000,2017,65920.0,0.3312955097087379,0.0010012135922330097,0.003837985436893204,0.0016838592233009708,1.5169902912621359e-05,0.1914896844660194,0.4706765776699029,South,462.27106227106225
48427,TX,Starr,0.215,13750,1.0,0.0,0.0,2.56,5958000,2018,65920.0,0.3312955097087379,0.0010012135922330097,0.003837985436893204,0.0016838592233009708,1.5169902912621359e-05,0.1914896844660194,0.4706765776699029,South,433.3090909090909
48427,TX,Starr,0.211,13550,1.0,0.0,0.0,2.62,6073000,2019,65920.0,0.3312955097087379,0.0010012135922330097,0.003837985436893204,0.0016838592233009708,1.5169902912621359e-05,0.1914896844660194,0.4706765776699029,South,448.1918819188192
48429,TX,Stephens,0.179,1710,0.69,0.108,0.202,2.4,706420,2010,9101.0,0.7705746621250412,0.027029996703658937,0.006702560158224371,0.0069223162289858255,0.0001098780353807274,0.09845071970113174,0.09020986704757719,Plains,413.1111111111111
48429,TX,Stephens,0.154,1470,0.696,0.161,0.143,2.58,618300,2011,9101.0,0.7705746621250412,0.027029996703658937,0.006702560158224371,0.0069223162289858255,0.0001098780353807274,0.09845071970113174,0.09020986704757719,Plains,420.61224489795916
48429,TX,Stephens,0.159,1520,0.71,0.128,0.162,2.6577091523255487,708000,2012,9101.0,0.7705746621250412,0.027029996703658937,0.006702560158224371,0.0069223162289858255,0.0001098780353807274,0.09845071970113174,0.09020986704757719,Plains,465.7894736842105
48429,TX,Stephens,0.174,1650,0.753,0.075,0.172,2.7,789000,2013,9101.0,0.7705746621250412,0.027029996703658937,0.006702560158224371,0.0069223162289858255,0.0001098780353807274,0.09845071970113174,0.09020986704757719,Plains,478.1818181818182
48429,TX,Stephens,0.167,1580,0.703,0.044,0.253,2.8,782000,2014,9101.0,0.7705746621250412,0.027029996703658937,0.006702560158224371,0.0069223162289858255,0.0001098780353807274,0.09845071970113174,0.09020986704757719,Plains,494.9367088607595
48429,TX,Stephens,0.166,1570,0.69,0.079,0.232,2.81,792000,2015,9101.0,0.7705746621250412,0.027029996703658937,0.006702560158224371,0.0069223162289858255,0.0001098780353807274,0.09845071970113174,0.09020986704757719,Plains,504.45859872611464
48429,TX,Stephens,0.171,1670,0.686,0.041,0.272,2.97,848000,2016,9101.0,0.7705746621250412,0.027029996703658937,0.006702560158224371,0.0069223162289858255,0.0001098780353807274,0.09845071970113174,0.09020986704757719,Plains,507.78443113772454
48429,TX,Stephens,0.166,1560,0.628,0.037,0.335,3.01,801000,2017,9101.0,0.7705746621250412,0.027029996703658937,0.006702560158224371,0.0069223162289858255,0.0001098780353807274,0.09845071970113174,0.09020986704757719,Plains,513.4615384615385
48429,TX,Stephens,0.177,1660,0.657,0.099,0.244,2.97,835000,2018,9101.0,0.7705746621250412,0.027029996703658937,0.006702560158224371,0.0069223162289858255,0.0001098780353807274,0.09845071970113174,0.09020986704757719,Plains,503.0120481927711
48429,TX,Stephens,0.168,1570,0.619,0.098,0.284,3.01,808000,2019,9101.0,0.7705746621250412,0.027029996703658937,0.006702560158224371,0.0069223162289858255,0.0001098780353807274,0.09845071970113174,0.09020986704757719,Plains,514.6496815286624
48431,TX,Sterling,0.157,180,0.602,0.097,0.301,2.31,71570,2010,1372.0,0.7755102040816326,0.002186588921282799,0.004373177842565598,0.0007288629737609329,0.0014577259475218659,0.08746355685131195,0.1282798833819242,West Central,397.6111111111111
48431,TX,Sterling,0.124,150,0.793,0.08,0.127,2.4,58690,2011,1372.0,0.7755102040816326,0.002186588921282799,0.004373177842565598,0.0007288629737609329,0.0014577259475218659,0.08746355685131195,0.1282798833819242,West Central,391.26666666666665
48431,TX,Sterling,0.138,170,0.757,0.072,0.171,2.47319834672814,74000,2012,1372.0,0.7755102040816326,0.002186588921282799,0.004373177842565598,0.0007288629737609329,0.0014577259475218659,0.08746355685131195,0.1282798833819242,West Central,435.29411764705884
48431,TX,Sterling,0.145,200,0.835,0.066,0.099,2.52,89000,2013,1372.0,0.7755102040816326,0.002186588921282799,0.004373177842565598,0.0007288629737609329,0.0014577259475218659,0.08746355685131195,0.1282798833819242,West Central,445.0
48431,TX,Sterling,0.134,180,0.801,0.048,0.151,2.63,84000,2014,1372.0,0.7755102040816326,0.002186588921282799,0.004373177842565598,0.0007288629737609329,0.0014577259475218659,0.08746355685131195,0.1282798833819242,West Central,466.6666666666667
48431,TX,Sterling,0.104,140,0.816,0.026,0.158,2.71,68000,2015,1372.0,0.7755102040816326,0.002186588921282799,0.004373177842565598,0.0007288629737609329,0.0014577259475218659,0.08746355685131195,0.1282798833819242,West Central,485.7142857142857
48431,TX,Sterling,0.118,150,0.854,0.008,0.138,2.86,73000,2016,1372.0,0.7755102040816326,0.002186588921282799,0.004373177842565598,0.0007288629737609329,0.0014577259475218659,0.08746355685131195,0.1282798833819242,West Central,486.6666666666667
48431,TX,Sterling,0.115,130,0.671,0.011,0.318,2.91,65000,2017,1372.0,0.7755102040816326,0.002186588921282799,0.004373177842565598,0.0007288629737609329,0.0014577259475218659,0.08746355685131195,0.1282798833819242,West Central,500.0
48431,TX,Sterling,0.1,110,0.728,0.042,0.23,2.91,54000,2018,1372.0,0.7755102040816326,0.002186588921282799,0.004373177842565598,0.0007288629737609329,0.0014577259475218659,0.08746355685131195,0.1282798833819242,West Central,490.90909090909093
48431,TX,Sterling,0.081,100,0.776,0.04,0.184,2.9,50000,2019,1372.0,0.7755102040816326,0.002186588921282799,0.004373177842565598,0.0007288629737609329,0.0014577259475218659,0.08746355685131195,0.1282798833819242,West Central,500.0
48433,TX,Stonewall,0.153,220,0.425,0.046,0.529,2.32,87850,2010,1245.0,0.8289156626506025,0.01606425702811245,0.008032128514056224,0.004016064257028112,0.0,0.05301204819277108,0.08995983935742972,Plains,399.3181818181818
48433,TX,Stonewall,0.149,210,0.557,0.066,0.377,2.58,88330,2011,1245.0,0.8289156626506025,0.01606425702811245,0.008032128514056224,0.004016064257028112,0.0,0.05301204819277108,0.08995983935742972,Plains,420.6190476190476
48433,TX,Stonewall,0.154,220,0.611,0.043,0.346,2.624025394944594,101000,2012,1245.0,0.8289156626506025,0.01606425702811245,0.008032128514056224,0.004016064257028112,0.0,0.05301204819277108,0.08995983935742972,Plains,459.09090909090907
48433,TX,Stonewall,0.17,230,0.624,0.026,0.35,2.72,111000,2013,1245.0,0.8289156626506025,0.01606425702811245,0.008032128514056224,0.004016064257028112,0.0,0.05301204819277108,0.08995983935742972,Plains,482.60869565217394
48433,TX,Stonewall,0.167,240,0.679,0.009,0.312,2.79,118000,2014,1245.0,0.8289156626506025,0.01606425702811245,0.008032128514056224,0.004016064257028112,0.0,0.05301204819277108,0.08995983935742972,Plains,491.6666666666667
48433,TX,Stonewall,0.168,240,0.721,0.042,0.237,2.73,118000,2015,1245.0,0.8289156626506025,0.01606425702811245,0.008032128514056224,0.004016064257028112,0.0,0.05301204819277108,0.08995983935742972,Plains,491.6666666666667
48433,TX,Stonewall,0.164,200,0.642,0.002,0.356,2.85,98000,2016,1245.0,0.8289156626506025,0.01606425702811245,0.008032128514056224,0.004016064257028112,0.0,0.05301204819277108,0.08995983935742972,Plains,490.0
48433,TX,Stonewall,0.143,160,0.555,0.029,0.416,2.86,78000,2017,1245.0,0.8289156626506025,0.01606425702811245,0.008032128514056224,0.004016064257028112,0.0,0.05301204819277108,0.08995983935742972,Plains,487.5
48433,TX,Stonewall,0.157,220,0.536,0.057,0.408,2.86,107000,2018,1245.0,0.8289156626506025,0.01606425702811245,0.008032128514056224,0.004016064257028112,0.0,0.05301204819277108,0.08995983935742972,Plains,486.3636363636364
48433,TX,Stonewall,0.154,230,0.562,0.053,0.385,2.96,117000,2019,1245.0,0.8289156626506025,0.01606425702811245,0.008032128514056224,0.004016064257028112,0.0,0.05301204819277108,0.08995983935742972,Plains,508.69565217391306
48435,TX,Sutton,0.133,560,0.518,0.112,0.369,2.63,253510,2010,3372.0,0.5809608540925267,0.0029655990510083037,0.004744958481613286,0.002372479240806643,0.0005931198102016608,0.15391459074733096,0.25444839857651247,West Central,452.69642857142856
48435,TX,Sutton,0.116,490,0.588,0.068,0.344,2.2,175740,2011,3372.0,0.5809608540925267,0.0029655990510083037,0.004744958481613286,0.002372479240806643,0.0005931198102016608,0.15391459074733096,0.25444839857651247,West Central,358.6530612244898
48435,TX,Sutton,0.098,410,0.557,0.091,0.352,2.26769521243195,163000,2012,3372.0,0.5809608540925267,0.0029655990510083037,0.004744958481613286,0.002372479240806643,0.0005931198102016608,0.15391459074733096,0.25444839857651247,West Central,397.5609756097561
48435,TX,Sutton,0.096,390,0.7,0.116,0.184,2.29,158000,2013,3372.0,0.5809608540925267,0.0029655990510083037,0.004744958481613286,0.002372479240806643,0.0005931198102016608,0.15391459074733096,0.25444839857651247,West Central,405.12820512820514
48435,TX,Sutton,0.088,350,0.699,0.128,0.173,2.37,146000,2014,3372.0,0.5809608540925267,0.0029655990510083037,0.004744958481613286,0.002372479240806643,0.0005931198102016608,0.15391459074733096,0.25444839857651247,West Central,417.14285714285717
48435,TX,Sutton,0.087,340,0.711,0.135,0.154,2.4,146000,2015,3372.0,0.5809608540925267,0.0029655990510083037,0.004744958481613286,0.002372479240806643,0.0005931198102016608,0.15391459074733096,0.25444839857651247,West Central,429.4117647058824
48435,TX,Sutton,0.096,380,0.607,0.116,0.277,2.59,168000,2016,3372.0,0.5809608540925267,0.0029655990510083037,0.004744958481613286,0.002372479240806643,0.0005931198102016608,0.15391459074733096,0.25444839857651247,West Central,442.10526315789474
48435,TX,Sutton,0.08,310,0.542,0.092,0.366,2.59,137000,2017,3372.0,0.5809608540925267,0.0029655990510083037,0.004744958481613286,0.002372479240806643,0.0005931198102016608,0.15391459074733096,0.25444839857651247,West Central,441.93548387096774
48435,TX,Sutton,0.107,410,0.451,0.14,0.409,2.53,175000,2018,3372.0,0.5809608540925267,0.0029655990510083037,0.004744958481613286,0.002372479240806643,0.0005931198102016608,0.15391459074733096,0.25444839857651247,West Central,426.8292682926829
48435,TX,Sutton,0.124,480,0.546,0.077,0.377,2.56,210000,2019,3372.0,0.5809608540925267,0.0029655990510083037,0.004744958481613286,0.002372479240806643,0.0005931198102016608,0.15391459074733096,0.25444839857651247,West Central,437.5
48437,TX,Swisher,0.156,1220,0.728,0.134,0.137,2.68,562800,2010,6971.0,0.5999139291349878,0.06283173145890117,0.007029120642662459,0.0017214173002438674,0.00043035432506096684,0.1649691579400373,0.16310428919810643,Panhandle,461.3114754098361
48437,TX,Swisher,0.155,1210,0.77,0.117,0.113,2.56,504990,2011,6971.0,0.5999139291349878,0.06283173145890117,0.007029120642662459,0.0017214173002438674,0.00043035432506096684,0.1649691579400373,0.16310428919810643,Panhandle,417.3471074380165
48437,TX,Swisher,0.16,1250,0.739,0.092,0.17,2.5862501526670414,566000,2012,6971.0,0.5999139291349878,0.06283173145890117,0.007029120642662459,0.0017214173002438674,0.00043035432506096684,0.1649691579400373,0.16310428919810643,Panhandle,452.8
48437,TX,Swisher,0.179,1400,0.725,0.049,0.226,2.71,672000,2013,6971.0,0.5999139291349878,0.06283173145890117,0.007029120642662459,0.0017214173002438674,0.00043035432506096684,0.1649691579400373,0.16310428919810643,Panhandle,480.0
48437,TX,Swisher,0.163,1270,0.717,0.051,0.232,2.81,631000,2014,6971.0,0.5999139291349878,0.06283173145890117,0.007029120642662459,0.0017214173002438674,0.00043035432506096684,0.1649691579400373,0.16310428919810643,Panhandle,496.8503937007874
48437,TX,Swisher,0.151,1170,0.758,0.074,0.168,2.87,601000,2015,6971.0,0.5999139291349878,0.06283173145890117,0.007029120642662459,0.0017214173002438674,0.00043035432506096684,0.1649691579400373,0.16310428919810643,Panhandle,513.6752136752136
48437,TX,Swisher,0.152,1160,0.749,0.06,0.191,2.97,588000,2016,6971.0,0.5999139291349878,0.06283173145890117,0.007029120642662459,0.0017214173002438674,0.00043035432506096684,0.1649691579400373,0.16310428919810643,Panhandle,506.8965517241379
48437,TX,Swisher,0.151,1140,0.785,0.063,0.152,3.01,585000,2017,6971.0,0.5999139291349878,0.06283173145890117,0.007029120642662459,0.0017214173002438674,0.00043035432506096684,0.1649691579400373,0.16310428919810643,Panhandle,513.1578947368421
48437,TX,Swisher,0.17,1270,0.821,0.052,0.127,3.02,648000,2018,6971.0,0.5999139291349878,0.06283173145890117,0.007029120642662459,0.0017214173002438674,0.00043035432506096684,0.1649691579400373,0.16310428919810643,Panhandle,510.23622047244095
48437,TX,Swisher,0.178,1320,0.731,0.023,0.246,3.02,682000,2019,6971.0,0.5999139291349878,0.06283173145890117,0.007029120642662459,0.0017214173002438674,0.00043035432506096684,0.1649691579400373,0.16310428919810643,Panhandle,516.6666666666666
48439,TX,Tarrant,0.179,311630,0.531,0.069,0.4,2.32,124446560,2010,2110640.0,0.49489680855096085,0.17375156350680362,0.008855133987795171,0.061325948527460865,0.002156218019179017,0.11868011598377744,0.14033421142402305,North,399.3407566665597
48439,TX,Tarrant,0.179,319290,0.559,0.086,0.354,2.52,131173660,2011,2110640.0,0.49489680855096085,0.17375156350680362,0.008855133987795171,0.061325948527460865,0.002156218019179017,0.11868011598377744,0.14033421142402305,North,410.82921482038273
48439,TX,Tarrant,0.18,325860,0.576,0.071,0.353,2.6168242824961028,149342000,2012,2110640.0,0.49489680855096085,0.17375156350680362,0.008855133987795171,0.061325948527460865,0.002156218019179017,0.11868011598377744,0.14033421142402305,North,458.3011109065243
48439,TX,Tarrant,0.185,341210,0.59,0.069,0.342,2.72,164165000,2013,2110640.0,0.49489680855096085,0.17375156350680362,0.008855133987795171,0.061325948527460865,0.002156218019179017,0.11868011598377744,0.14033421142402305,North,481.1259927903637
48439,TX,Tarrant,0.181,340620,0.593,0.05,0.356,2.78,166923000,2014,2110640.0,0.49489680855096085,0.17375156350680362,0.008855133987795171,0.061325948527460865,0.002156218019179017,0.11868011598377744,0.14033421142402305,North,490.0563677998943
48439,TX,Tarrant,0.174,333230,0.602,0.068,0.33,2.82,168342000,2015,2110640.0,0.49489680855096085,0.17375156350680362,0.008855133987795171,0.061325948527460865,0.002156218019179017,0.11868011598377744,0.14033421142402305,North,505.1826066080485
48439,TX,Tarrant,0.166,323840,0.607,0.037,0.356,2.91,161201000,2016,2110640.0,0.49489680855096085,0.17375156350680362,0.008855133987795171,0.061325948527460865,0.002156218019179017,0.11868011598377744,0.14033421142402305,North,497.77976778656125
48439,TX,Tarrant,0.16,316980,0.585,0.035,0.38,2.89,156340000,2017,2110640.0,0.49489680855096085,0.17375156350680362,0.008855133987795171,0.061325948527460865,0.002156218019179017,0.11868011598377744,0.14033421142402305,North,493.21723768061076
48439,TX,Tarrant,0.139,280150,0.59,0.03,0.38,2.91,138056000,2018,2110640.0,0.49489680855096085,0.17375156350680362,0.008855133987795171,0.061325948527460865,0.002156218019179017,0.11868011598377744,0.14033421142402305,North,492.79314652864537
48439,TX,Tarrant,0.13,266980,0.588,0.017,0.396,3.0,136781000,2019,2110640.0,0.49489680855096085,0.17375156350680362,0.008855133987795171,0.061325948527460865,0.002156218019179017,0.11868011598377744,0.14033421142402305,North,512.3267660498914
48441,TX,Taylor,0.17,21950,0.6,0.062,0.339,2.23,8425490,2010,143208.0,0.6928733031674208,0.08219512876375622,0.008812356851572539,0.020417853751187084,0.0013197586726998493,0.07445114798055974,0.11993045081280375,Plains,383.8492027334852
48441,TX,Taylor,0.169,22080,0.655,0.076,0.269,2.39,8603150,2011,143208.0,0.6928733031674208,0.08219512876375622,0.008812356851572539,0.020417853751187084,0.0013197586726998493,0.07445114798055974,0.11993045081280375,Plains,389.6354166666667
48441,TX,Taylor,0.177,23260,0.665,0.057,0.279,2.545856980775057,10371000,2012,143208.0,0.6928733031674208,0.08219512876375622,0.008812356851572539,0.020417853751187084,0.0013197586726998493,0.07445114798055974,0.11993045081280375,Plains,445.87274290627687
48441,TX,Taylor,0.187,24790,0.666,0.054,0.28,2.45,10767000,2013,143208.0,0.6928733031674208,0.08219512876375622,0.008812356851572539,0.020417853751187084,0.0013197586726998493,0.07445114798055974,0.11993045081280375,Plains,434.32835820895525
48441,TX,Taylor,0.185,24760,0.674,0.041,0.284,2.63,11504000,2014,143208.0,0.6928733031674208,0.08219512876375622,0.008812356851572539,0.020417853751187084,0.0013197586726998493,0.07445114798055974,0.11993045081280375,Plains,464.6203554119548
48441,TX,Taylor,0.18,24190,0.68,0.061,0.258,2.74,11881000,2015,143208.0,0.6928733031674208,0.08219512876375622,0.008812356851572539,0.020417853751187084,0.0013197586726998493,0.07445114798055974,0.11993045081280375,Plains,491.15336916081026
48441,TX,Taylor,0.175,23710,0.668,0.03,0.302,2.91,11800000,2016,143208.0,0.6928733031674208,0.08219512876375622,0.008812356851572539,0.020417853751187084,0.0013197586726998493,0.07445114798055974,0.11993045081280375,Plains,497.68030366933783
48441,TX,Taylor,0.167,22660,0.631,0.035,0.334,2.91,11267000,2017,143208.0,0.6928733031674208,0.08219512876375622,0.008812356851572539,0.020417853751187084,0.0013197586726998493,0.07445114798055974,0.11993045081280375,Plains,497.2197705207414
48441,TX,Taylor,0.158,21510,0.61,0.054,0.336,2.91,10591000,2018,143208.0,0.6928733031674208,0.08219512876375622,0.008812356851572539,0.020417853751187084,0.0013197586726998493,0.07445114798055974,0.11993045081280375,Plains,492.3756392375639
48441,TX,Taylor,0.159,21730,0.604,0.043,0.353,2.9,10780000,2019,143208.0,0.6928733031674208,0.08219512876375622,0.008812356851572539,0.020417853751187084,0.0013197586726998493,0.07445114798055974,0.11993045081280375,Plains,496.0883571099862
48443,TX,Terrell,0.163,140,0.761,0.219,0.02,2.3,55430,2010,760.0,0.631578947368421,0.010526315789473684,0.0,0.006578947368421052,0.0,0.2013157894736842,0.15,West Central,395.92857142857144
48443,TX,Terrell,0.148,140,0.629,0.051,0.321,2.11,48160,2011,760.0,0.631578947368421,0.010526315789473684,0.0,0.006578947368421052,0.0,0.2013157894736842,0.15,West Central,344.0
48443,TX,Terrell,0.137,140,0.727,0.273,0.0,2.2216394210242383,54000,2012,760.0,0.631578947368421,0.010526315789473684,0.0,0.006578947368421052,0.0,0.2013157894736842,0.15,West Central,385.7142857142857
48443,TX,Terrell,0.111,90,0.719,0.073,0.208,2.23,35000,2013,760.0,0.631578947368421,0.010526315789473684,0.0,0.006578947368421052,0.0,0.2013157894736842,0.15,West Central,388.8888888888889
48443,TX,Terrell,0.113,90,0.658,0.036,0.306,2.36,38000,2014,760.0,0.631578947368421,0.010526315789473684,0.0,0.006578947368421052,0.0,0.2013157894736842,0.15,West Central,422.22222222222223
48443,TX,Terrell,0.093,90,0.744,0.256,0.0,2.42,39000,2015,760.0,0.631578947368421,0.010526315789473684,0.0,0.006578947368421052,0.0,0.2013157894736842,0.15,West Central,433.3333333333333
48443,TX,Terrell,0.102,80,0.866,0.014,0.12,2.53,35000,2016,760.0,0.631578947368421,0.010526315789473684,0.0,0.006578947368421052,0.0,0.2013157894736842,0.15,West Central,437.5
48443,TX,Terrell,0.122,90,0.811,0.026,0.163,2.55,39000,2017,760.0,0.631578947368421,0.010526315789473684,0.0,0.006578947368421052,0.0,0.2013157894736842,0.15,West Central,433.3333333333333
48443,TX,Terrell,0.13,110,0.928,0.025,0.047,2.59,48000,2018,760.0,0.631578947368421,0.010526315789473684,0.0,0.006578947368421052,0.0,0.2013157894736842,0.15,West Central,436.3636363636364
48443,TX,Terrell,0.099,90,0.929,0.061,0.011,2.66,41000,2019,760.0,0.631578947368421,0.010526315789473684,0.0,0.006578947368421052,0.0,0.2013157894736842,0.15,West Central,455.55555555555554
48445,TX,Terry,0.162,2020,0.693,0.081,0.226,2.41,837960,2010,11831.0,0.5857493026794016,0.03837376384075733,0.006423801876426338,0.003380948356013862,0.0,0.14791649057560646,0.21815569267179444,Panhandle,414.83168316831683
48445,TX,Terry,0.156,1960,0.711,0.05,0.239,2.64,843570,2011,11831.0,0.5857493026794016,0.03837376384075733,0.006423801876426338,0.003380948356013862,0.0,0.14791649057560646,0.21815569267179444,Panhandle,430.39285714285717
48445,TX,Terry,0.152,1910,0.789,0.034,0.177,2.570421809880062,860000,2012,11831.0,0.5857493026794016,0.03837376384075733,0.006423801876426338,0.003380948356013862,0.0,0.14791649057560646,0.21815569267179444,Panhandle,450.26178010471205
48445,TX,Terry,0.135,1700,0.772,0.071,0.157,2.65,798000,2013,11831.0,0.5857493026794016,0.03837376384075733,0.006423801876426338,0.003380948356013862,0.0,0.14791649057560646,0.21815569267179444,Panhandle,469.4117647058824
48445,TX,Terry,0.12,1520,0.813,0.084,0.103,2.78,746000,2014,11831.0,0.5857493026794016,0.03837376384075733,0.006423801876426338,0.003380948356013862,0.0,0.14791649057560646,0.21815569267179444,Panhandle,490.7894736842105
48445,TX,Terry,0.109,1380,0.917,0.083,0.0,2.88,714000,2015,11831.0,0.5857493026794016,0.03837376384075733,0.006423801876426338,0.003380948356013862,0.0,0.14791649057560646,0.21815569267179444,Panhandle,517.3913043478261
48445,TX,Terry,0.105,1340,0.971,0.029,0.0,2.91,667000,2016,11831.0,0.5857493026794016,0.03837376384075733,0.006423801876426338,0.003380948356013862,0.0,0.14791649057560646,0.21815569267179444,Panhandle,497.76119402985074
48445,TX,Terry,0.114,1460,0.832,0.07,0.099,2.99,745000,2017,11831.0,0.5857493026794016,0.03837376384075733,0.006423801876426338,0.003380948356013862,0.0,0.14791649057560646,0.21815569267179444,Panhandle,510.2739726027397
48445,TX,Terry,0.15,1900,0.827,0.074,0.099,3.06,985000,2018,11831.0,0.5857493026794016,0.03837376384075733,0.006423801876426338,0.003380948356013862,0.0,0.14791649057560646,0.21815569267179444,Panhandle,518.421052631579
48445,TX,Terry,0.155,1940,0.792,0.044,0.164,3.09,1025000,2019,11831.0,0.5857493026794016,0.03837376384075733,0.006423801876426338,0.003380948356013862,0.0,0.14791649057560646,0.21815569267179444,Panhandle,528.3505154639175
48447,TX,Throckmorton,0.15,270,0.584,0.142,0.274,2.32,107820,2010,1440.0,0.8986111111111111,0.001388888888888889,0.003472222222222222,0.0020833333333333333,0.0,0.022222222222222223,0.07222222222222222,Plains,399.3333333333333
